Töltőberendezés üzemeltető törzsszáma;Töltőberendezés üzemeltető neve;Töltőberendezés irányítószáma;Töltőberendezés település kódja;Töltőberendezés település megnevezése;Töltőberendezés közterülete;Töltőberendezés GPSKoordiN;Töltőberendezés GPSKoordiE;Töltőberendezés által felvehető maximális teljesítmény [kW];Csatlakozási pontok száma összesen;Berendezés üzembehelyezésének dátuma;Berendezés leszerelésének dátuma;Type2 csatlakozó teljesítménye [kW, per darab];Egyéb AC csatlakozó teljesítménye [kW, per darab];CCS2 csatlakozó teljesítménye [kW, per darab];Chademo csatlakozó teljesítménye [kW, per darab];Egyéb DC csatlakozó teljesítménye [kW, per darab];Type2 csatlakozó darabszáma [db];Egyéb AC csatlakozó darabszáma [db];CCS2 csatlakozó darabszáma [db];Chademo csatlakozó darabszáma [db];Egyéb DC csatlakozó darabszáma [db];Csatlakozó darabszám: Slow AC: P <7.4 kW [db];Csatlakozó darabszám: Medium-speed AC: 7.4 kW ≤ P ≤ 22 kW  [db];Csatlakozó darabszám: Fast AC: P > 22 kW  [db];Csatlakozó darabszám: Slow DC: P < 50 kW  [db];Csatlakozó darabszám: Fast DC: 50 kW ≤ P < 150 kW  [db];Csatlakozó darabszám: Level 1- Ultra fast DC: 150 kW ≤ P < 350 kW  [db];Csatlakozó darabszám: Level 2- Ultra fast DC: P ≥ 350 kW  [db];address;lat;long;helyzet_ellenorzes
23443486;MVM Mobiliti Kft.;5200;27313;Törökszentmiklós;Kossuth utca 138-142. - SPAR;47,177691;20,405839;44;2;2025.10.26;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;5200 Törökszentmiklós, Kossuth utca 138-142. - SPAR;47,177691;20,405839;Megfelelő
23443486;MVM Mobiliti Kft.;3770;16054;Sajószentpéter;Kossuth út;48,219186;20,712375;44;2;2023.03.03;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;3770 Sajószentpéter, Kossuth út;48,219186;20,712375;Megfelelő
23443486;MVM Mobiliti Kft.;2840;30766;Oroszlány;Kornyei ut 3-5.;47,496034;18,321406;44;2;2021.08.06;2024.02.29;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2840 Oroszlány, Kornyei ut 3-5.;47,496034;18,321406;Megfelelő
23443486;MVM Mobiliti Kft.;5000;27854;Szolnok;Mátyás Király u.29.;47,180115;20,182009;44;2;2021.10.02;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;5000 Szolnok, Mátyás Király u.29.;47,180115;20,182009;Megfelelő
23443486;MVM Mobiliti Kft.;7400;20473;Kaposvár;Árpád utca 20.;46,364586;17,809247;44;2;2021.03.08;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;7400 Kaposvár, Árpád utca 20.;46,364586;17,809247;Megfelelő
23443486;MVM Mobiliti Kft.;1066;13578;Budapest;Teréz krt. 52 ;47,508327;19,058758;44;2;2025.10.18;9999.12.30;0;0;22;22;0;0;0;1;1;0;0;0;0;2;0;0;0;1066 Budapest, Teréz krt. 52;47,508327;19,058758;Megfelelő
23443486;MVM Mobiliti Kft.;4400;17206;Nyíregyháza;László utca 4. - INTERSPAR;47,955929;21,726767;44;2;2025.11.03;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;4400 Nyíregyháza, László utca 4. - INTERSPAR;47,955929;21,726767;Megfelelő
23443486;MVM Mobiliti Kft.;1164;13578;Budapest;Szabadföldi úti parkoló ;47,530414;19,236012;44;2;2025.10.18;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1164 Budapest, Szabadföldi úti parkoló;47,530414;19,236012;Megfelelő
23443486;MVM Mobiliti Kft.;1078;13578;Budapest;Nefelejcs utca 34. ;47,504193;19,080745;44;2;2025.10.18;9999.12.30;0;0;22;22;0;0;0;1;1;0;0;0;0;2;0;0;0;1078 Budapest, Nefelejcs utca 34.;47,504193;19,080745;Megfelelő
23443486;MVM Mobiliti Kft.;2045;6859;Törökbálint;Torbágy utca 1. - Auchan;47,439264;18,889458;300;2;2024.07.04;9999.12.30;0;0;600;0;0;0;0;2;0;0;0;0;0;0;0;2;0;2045 Törökbálint, Torbágy utca 1. - Auchan;47,439264;18,889458;Megfelelő
23443486;MVM Mobiliti Kft.;1118;13578;Budapest;Budaörsi út 115/b. ;47,467525;19,016838;50;3;2025.10.18;9999.12.30;22;0;50;50;0;1;0;1;1;0;0;1;0;0;2;0;0;1118 Budapest, Budaörsi út 115/b.;47,467525;19,016838;Megfelelő
23443486;MVM Mobiliti Kft.;7400;20473;Kaposvár;Árpád utca 20.;46,364347;17,809419;44;2;2021.03.08;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;7400 Kaposvár, Árpád utca 20.;46,364347;17,809419;Megfelelő
23443486;MVM Mobiliti Kft.;1033;13578;Budapest;Szérűskert utca ;47,557644;19,043671;44;2;2025.10.18;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1033 Budapest, Szérűskert utca;47,557644;19,043671;Megfelelő
23443486;MVM Mobiliti Kft.;3980;5120;Sátoraljaújhely;Hrsz.: 10977 - Rákóczi Szövetség;48,38511;21,63347;44;2;2025.12.02;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;3980 Sátoraljaújhely, Hrsz.: 10977 - Rákóczi Szövetség;48,38511;21,63347;Megfelelő
23443486;MVM Mobiliti Kft.;1103;13578;Budapest;Robert Bosch utca 14. - Bosch P2-19;47,466109;19,151182;22;1;2023.10.16;9999.12.30;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1103 Budapest, Robert Bosch utca 14. - Bosch P2-19;47,466109;19,151182;Megfelelő
23443486;MVM Mobiliti Kft.;1027;13578;Budapest;Ganz utca 11-13. ;47,511122;19,036813;44;2;2025.10.18;9999.12.30;0;0;22;22;0;0;0;1;1;0;0;0;0;2;0;0;0;1027 Budapest, Ganz utca 11-13.;47,511122;19,036813;Megfelelő
23443486;MVM Mobiliti Kft.;1091;13578;Budapest;Üllői út 129. ;47,475815;19,094666;44;1;2021.07.01;2025.02.28;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1091 Budapest, Üllői út 129.;47,475815;19,094666;Megfelelő
23443486;MVM Mobiliti Kft.;1185;13578;Budapest;Üllői út 822. - Ferihegy Autó;47,421993;19,239569;25;1;2024.10.14;9999.12.30;0;0;25;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1185 Budapest, Üllői út 822. - Ferihegy Autó;47,421993;19,239569;Megfelelő
23443486;MVM Mobiliti Kft.;1165;13578;Budapest;Újszász utca 45/b - SZABÓ Autójavító;47,503621;19,200443;25;1;2024.06.30;9999.12.30;0;0;25;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1165 Budapest, Újszász utca 45/b - SZABÓ Autójavító;47,503621;19,200443;Megfelelő
23443486;MVM Mobiliti Kft.;2120;18616;Dunakeszi;Pallag u. 3.;47,60702;19,112242;50;2;2019.05.09;9999.12.31;0;0;50;50;0;0;0;1;1;0;0;0;0;0;2;0;0;2120 Dunakeszi, Pallag u. 3.;47,60702;19,112242;Megfelelő
23443486;MVM Mobiliti Kft.;1173;13578;Budapest;Pesti út 5-7.;47,482803;19,227907;44;2;2021.08.05;2024.03.01;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1173 Budapest, Pesti út 5-7.;47,482803;19,227907;Megfelelő
23443486;MVM Mobiliti Kft.;7100;22761;Szekszárd;Tartsay Vilmos utca 40.;46,330228;18,705753;44;2;2021.09.15;2024.03.01;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;7100 Szekszárd, Tartsay Vilmos utca 40.;46,330228;18,705753;Megfelelő
23443486;MVM Mobiliti Kft.;2890;20127;Tata;Május 1. út;47,65086;18,3141342;44;2;2019.06.04;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2890 Tata, Május 1. út;47,65086;18,3141342;Megfelelő
23443486;MVM Mobiliti Kft.;1139;13578;Budapest;Béke tér 1C;47,530425;19,080921;50;2;2025.12.19;9999.12.30;0;0;100;0;0;0;0;2;0;0;0;0;0;0;2;0;0;1139 Budapest, Béke tér 1C;47,530425;19,080921;Megfelelő
23443486;MVM Mobiliti Kft.;5600;15200;Békéscsaba;Szabó Pál tér 1.;46,66669;21,114029;44;2;2018.07.28;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;5600 Békéscsaba, Szabó Pál tér 1.;46,66669;21,114029;Megfelelő
23443486;MVM Mobiliti Kft.;8636;22822;Balatonszemes;Cinka Panna utca  ;46,811428;17,770847;72;2;2025.10.18;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;8636 Balatonszemes, Cinka Panna utca;46,811428;17,770847;Megfelelő
23443486;MVM Mobiliti Kft.;2030;30988;Érd;Béke tér ;47,377066;18,921875;72;2;2025.10.18;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2030 Érd, Béke tér;47,377066;18,921875;Megfelelő
23443486;MVM Mobiliti Kft.;6120;24396;Kiskunmajsa;Kőkút utca 26.;46,521082;19,74628;44;2;2025.12.17;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;6120 Kiskunmajsa, Kőkút utca 26.;46,521082;19,74628;Megfelelő
23443486;MVM Mobiliti Kft.;8000;14827;Székesfehérvár;M7 59 KMSZ;47,17683;18,476541;50;3;2020.07.01;2025.08.10;43;0;50;50;0;1;0;1;1;0;0;0;1;0;2;0;0;8000 Székesfehérvár, M7 59 KMSZ;47,17683;18,476541;Megfelelő
23443486;MVM Mobiliti Kft.;6900;7357;Makó;Hollósy Kornélia u. 2.;46,218721;20,474215;34,5;2;2018.09.28;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;6900 Makó, Hollósy Kornélia u. 2.;46,218721;20,474215;Megfelelő
23443486;MVM Mobiliti Kft.;2040;23278;Budaörs;Sport utca 2-4.;47,454156;18,943063;44;2;2020.05.14;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2040 Budaörs, Sport utca 2-4.;47,454156;18,943063;Megfelelő
23443486;MVM Mobiliti Kft.;4030;15130;Debrecen;Mikepércsi út. 73a;47,503025;21,629953;44;2;2021.10.20;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;4030 Debrecen, Mikepércsi út. 73a;47,503025;21,629953;Megfelelő
23443486;MVM Mobiliti Kft.;6500;3522;Baja;Bernhardt u. 77.;46,195022;18,958065;44;2;2020.12.14;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;6500 Baja, Bernhardt u. 77.;46,195022;18,958065;Megfelelő
23443486;MVM Mobiliti Kft.;9027;25584;Győr;Kiskút liget parkoló;47,697018;17,667329;44;2;2021.09.06;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;9027 Győr, Kiskút liget parkoló;47,697018;17,667329;Megfelelő
23443486;MVM Mobiliti Kft.;1045;13578;Budapest;Nap u. 16.;47,554876;19,094571;44;2;2020.10.22;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1045 Budapest, Nap u. 16.;47,554876;19,094571;Megfelelő
23443486;MVM Mobiliti Kft.;4002;15130;Debrecen;Balmazújvárosi út 11.;47,543645;21,593809;44;2;2019.06.25;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;4002 Debrecen, Balmazújvárosi út 11.;47,543645;21,593809;Megfelelő
23443486;MVM Mobiliti Kft.;1123;13578;Budapest;Jagelló út ;47,488379;19,020574;44;2;2025.10.18;9999.12.30;0;0;22;22;0;0;0;1;1;0;0;0;0;2;0;0;0;1123 Budapest, Jagelló út;47,488379;19,020574;Megfelelő
23443486;MVM Mobiliti Kft.;9400;8518;Sopron;Árpád utca 14. - Sopron Parkolóház P2;47,685063;16,59471;44;2;2023.10.22;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;9400 Sopron, Árpád utca 14. - Sopron Parkolóház P2;47,685063;16,59471;Megfelelő
23443486;MVM Mobiliti Kft.;4400;17206;Nyíregyháza;Nagy Imre tér 1.;47,958742;21,717746;44;2;2021.01.01;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;4400 Nyíregyháza, Nagy Imre tér 1.;47,958742;21,717746;Megfelelő
23443486;MVM Mobiliti Kft.;1183;13578;Budapest;Nefelejcs utca 89. ;47,447238;19,190781;72;2;2025.10.18;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1183 Budapest, Nefelejcs utca 89.;47,447238;19,190781;Megfelelő
23443486;MVM Mobiliti Kft.;2000;15440;Szentendre;Dobogókői u.;47,646134;19,06344;44;2;2021.01.01;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2000 Szentendre, Dobogókői u.;47,646134;19,06344;Megfelelő
23443486;MVM Mobiliti Kft.;1103;13578;Budapest;Gergely utca  ;47,481505;19,133145;44;2;2025.10.18;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1103 Budapest, Gergely utca;47,481505;19,133145;Megfelelő
23443486;MVM Mobiliti Kft.;6728;33367;Szeged;Dorozsmai út 2-4. Hotel Gerardus. Főbejárat;46,264684;20,119729;44;2;2023.10.02;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;6728 Szeged, Dorozsmai út 2-4. Hotel Gerardus. Főbejárat;46,264684;20,119729;Megfelelő
23443486;MVM Mobiliti Kft.;1024;13578;Budapest;Kis Rókus u. 16-20.;47,509886;19,027675;25;3;2021.02.11;9999.12.31;22;0;25;25;0;1;0;1;1;0;0;1;0;2;0;0;0;1024 Budapest, Kis Rókus u. 16-20.;47,509886;19,027675;Megfelelő
23443486;MVM Mobiliti Kft.;2800;18157;Tatabánya;Turul utca;47,578714;18,39279;72;2;2025.10.18;9999.12.30;0;0;22;22;0;0;0;1;1;0;0;0;0;2;0;0;0;2800 Tatabánya, Turul utca;47,578714;18,39279;Megfelelő
23443486;MVM Mobiliti Kft.;3400;19433;Mezőkövesd;Zsóryliget;47,795049;20,523907;44;2;2020.09.14;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;3400 Mezőkövesd, Zsóryliget;47,795049;20,523907;Megfelelő
23443486;MVM Mobiliti Kft.;1023;13578;Budapest;Frankel Leó (Lukács Fürdő) út 27. ;47,517396;19,036464;44;2;2025.10.18;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1023 Budapest, Frankel Leó (Lukács Fürdő) út 27.;47,517396;19,036464;Megfelelő
23443486;MVM Mobiliti Kft.;2000;15440;Szentendre;Dunakanyar krt. 2. - SPAR;47,662063;19,075812;44;2;2025.03.27;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2000 Szentendre, Dunakanyar krt. 2. - SPAR;47,662063;19,075812;Megfelelő
23443486;MVM Mobiliti Kft.;1034;13578;Budapest;Bécsi út 126. ;47,537823;19,031916;44;2;2025.10.18;9999.12.30;0;0;22;22;0;0;0;1;1;0;0;0;0;2;0;0;0;1034 Budapest, Bécsi út 126.;47,537823;19,031916;Megfelelő
23443486;MVM Mobiliti Kft.;6400;32434;Kiskunhalas;Széchenyi utca 2. - McDonald's;46,434799;19,485609;50;2;2025.10.30;9999.12.30;0;0;100;0;0;0;0;2;0;0;0;0;0;0;2;0;0;6400 Kiskunhalas, Széchenyi utca 2. - McDonald's;46,434799;19,485609;Megfelelő
23443486;MVM Mobiliti Kft.;6000;26684;Kecskemét;Mercedes út 1.;46,868113;19,71797;44;2;2024.03.01;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;6000 Kecskemét, Mercedes út 1.;46,868113;19,71797;Megfelelő
23443486;MVM Mobiliti Kft.;1103;13578;Budapest;Robert Bosch utca 14. - Bosch 1 P1-SL-41;47,466109;19,151182;22;1;2023.10.16;9999.12.30;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1103 Budapest, Robert Bosch utca 14. - Bosch 1 P1-SL-41;47,466109;19,151182;Megfelelő
23443486;MVM Mobiliti Kft.;2000;15440;Szentendre;Galamb József u. 3.;47,641798;19,065056;44;2;2022.09.28;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2000 Szentendre, Galamb József u. 3.;47,641798;19,065056;Megfelelő
23443486;MVM Mobiliti Kft.;1103;13578;Budapest;Robert Bosch utca 14. - Bosch P0-14;47,466109;19,151182;22;1;2023.10.16;9999.12.30;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1103 Budapest, Robert Bosch utca 14. - Bosch P0-14;47,466109;19,151182;Megfelelő
23443486;MVM Mobiliti Kft.;2146;17783;Mogyoród;Hungaroring utca 10. (Főbejárat mögött);47,583224;19,242887;44;2;2025.04.03;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2146 Mogyoród, Hungaroring utca 10. (Főbejárat mögött);47,583224;19,242887;Megfelelő
23443486;MVM Mobiliti Kft.;1138;13578;Budapest;Váci út 121. D épület - Ford;47,545364;19,072485;44;2;2023.07.12;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1138 Budapest, Váci út 121. D épület - Ford;47,545364;19,072485;Megfelelő
23443486;MVM Mobiliti Kft.;1036;13578;Budapest;Kiskorona utca 16. ;47,538702;19,042762;44;2;2025.10.18;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1036 Budapest, Kiskorona utca 16.;47,538702;19,042762;Megfelelő
23443486;MVM Mobiliti Kft.;1154;13578;Budapest;Szentmihályi út 142. - SPAR;47,55197;19,134286;44;2;2023.11.24;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1154 Budapest, Szentmihályi út 142. - SPAR;47,55197;19,134286;Megfelelő
23443486;MVM Mobiliti Kft.;1117;13578;Budapest;Október huszonharmadika u. 8-10.;47,474068;19,048715;44;2;2021.10.04;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1117 Budapest, Október huszonharmadika u. 8-10.;47,474068;19,048715;Megfelelő
23443486;MVM Mobiliti Kft.;1149;13578;Budapest;Egressy út 35-51. - Postaflotta;47,509971;19,112069;22;1;2024.08.12;9999.12.30;0;0;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1149 Budapest, Egressy út 35-51. - Postaflotta;47,509971;19,112069;Megfelelő
23443486;MVM Mobiliti Kft.;1037;13578;Budapest;Bécsi út 248.;47,559645;19,024483;150;2;2022.05.25;2024.09.18;0;0;150;50;0;0;0;1;1;0;0;0;0;0;1;1;0;1037 Budapest, Bécsi út 248.;47,559645;19,024483;Megfelelő
23443486;MVM Mobiliti Kft.;9200;4783;Mosonmagyaróvár;Királyhidai u. 42.;47,877515;17,256675;44;2;2021.09.27;2024.03.01;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;9200 Mosonmagyaróvár, Királyhidai u. 42.;47,877515;17,256675;Megfelelő
23443486;MVM Mobiliti Kft.;6100;20297;Kiskunfélegyháza;Kossuth utca 14. ;46,710167;19,842917;44;2;2018.05.25;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;6100 Kiskunfélegyháza, Kossuth utca 14.;46,710167;19,842917;Megfelelő
23443486;MVM Mobiliti Kft.;4031;15130;Debrecen;Kishatár utca 11.;47,540191;21,58574;50;2;2020.02.20;9999.12.31;0;0;50;50;0;0;0;1;1;0;0;0;0;0;2;0;0;4031 Debrecen, Kishatár utca 11.;47,540191;21,58574;Megfelelő
23443486;MVM Mobiliti Kft.;1024;13578;Budapest;Kis Rókus u. 16-20.;47,509886;19,027675;22;2;2021.02.11;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1024 Budapest, Kis Rókus u. 16-20.;47,509886;19,027675;Megfelelő
23443486;MVM Mobiliti Kft.;1103;13578;Budapest;Gyömrői út 104. - Bosch P1-43.44;47,46491;19,155201;44;2;2023.10.16;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1103 Budapest, Gyömrői út 104. - Bosch P1-43.44;47,46491;19,155201;Megfelelő
23443486;MVM Mobiliti Kft.;1221;13578;Budapest;Hajó utca 1. - Suzuki Kövesdán;47,427981;19,042693;22;1;2025.07.29;9999.12.30;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1221 Budapest, Hajó utca 1. - Suzuki Kövesdán;47,427981;19,042693;Megfelelő
23443486;MVM Mobiliti Kft.;8230;21175;Balatonfüred;Zákonyi utca 3-5. - Probio Zrt.;46,952655;17,889632;22;1;2022.10.01;9999.12.30;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;8230 Balatonfüred, Zákonyi utca 3-5. - Probio Zrt.;46,952655;17,889632;Megfelelő
23443486;MVM Mobiliti Kft.;1093;13578;Budapest;Fővám tér 11-12. - Bálna;47,483964;19,060421;44;2;2023.10.31;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1093 Budapest, Fővám tér 11-12. - Bálna;47,483964;19,060421;Megfelelő
23443486;MVM Mobiliti Kft.;9027;25584;Győr;Fürdő tér 1. - RQ Vízi Élménypark és Gyógyfür;47,688459;17,625788;44;2;2023.06.16;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;9027 Győr, Fürdő tér 1. - RQ Vízi Élménypark és Gyógyfür;47,688459;17,625788;Megfelelő
23443486;MVM Mobiliti Kft.;1147;13578;Budapest;Lőcsei út 40. ;47,520427;19,114067;44;2;2025.10.18;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1147 Budapest, Lőcsei út 40.;47,520427;19,114067;Megfelelő
23443486;MVM Mobiliti Kft.;4400;17206;Nyíregyháza;Körte utca ;47,959803;21,715817;72;2;2025.10.18;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;4400 Nyíregyháza, Körte utca;47,959803;21,715817;Megfelelő
23443486;MVM Mobiliti Kft.;1182;13578;Budapest;Alacskai út 3.;47,416075;19,207583;44;2;2019.10.16;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1182 Budapest, Alacskai út 3.;47,416075;19,207583;Megfelelő
23443486;MVM Mobiliti Kft.;1221;13578;Budapest;Városház tér  ;47,426416;19,040958;44;2;2025.10.18;9999.12.30;0;0;22;22;0;0;0;1;1;0;0;0;0;2;0;0;0;1221 Budapest, Városház tér;47,426416;19,040958;Megfelelő
23443486;MVM Mobiliti Kft.;7100;22761;Szekszárd;dr. Szentgáli Gyula utca 2 ;46,345936;18,701534;44;2;2025.10.18;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;7100 Szekszárd, dr. Szentgáli Gyula utca 2;46,345936;18,701534;Megfelelő
23443486;MVM Mobiliti Kft.;1103;13578;Budapest;Robert Bosch utca 14. - Bosch P2-SL-102;47,464619;19,149906;22;1;2023.10.16;9999.12.30;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1103 Budapest, Robert Bosch utca 14. - Bosch P2-SL-102;47,464619;19,149906;Megfelelő
23443486;MVM Mobiliti Kft.;5000;27854;Szolnok;Mátyás király út 29.;47,180462;20,182503;44;2;2019.10.24;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;5000 Szolnok, Mátyás király út 29.;47,180462;20,182503;Megfelelő
23443486;MVM Mobiliti Kft.;1112;13578;Budapest;Gazdagréti  út 14 ;47,469538;18,995354;44;2;2025.10.18;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1112 Budapest, Gazdagréti  út 14;47,469538;18,995354;Megfelelő
23443486;MVM Mobiliti Kft.;1203;13578;Budapest;Topánka utca ;47,437162;19,097675;44;2;2025.10.18;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1203 Budapest, Topánka utca;47,437162;19,097675;Megfelelő
23443486;MVM Mobiliti Kft.;6000;26684;Kecskemét;Mercedes út 1.;46,868097;19,718023;44;2;2024.03.01;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;6000 Kecskemét, Mercedes út 1.;46,868097;19,718023;Megfelelő
23443486;MVM Mobiliti Kft.;8800;30933;Nagykanizsa;Kalmár u. 3.;46,457503;16,98497;44;2;2021.01.31;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;8800 Nagykanizsa, Kalmár u. 3.;46,457503;16,98497;Megfelelő
23443486;MVM Mobiliti Kft.;7622;19415;Pécs;Siklósi út 37. - INTERSPAR;46,056379;18,232163;44;2;2022.10.14;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;7622 Pécs, Siklósi út 37. - INTERSPAR;46,056379;18,232163;Megfelelő
23443486;MVM Mobiliti Kft.;2030;30988;Érd;Budafoki út 2-4.;47,376738;18,937422;44;2;2021.08.17;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2030 Érd, Budafoki út 2-4.;47,376738;18,937422;Megfelelő
23443486;MVM Mobiliti Kft.;6000;26684;Kecskemét;Korona utca 2.;46,907683;19,688436;22;4;2020.11.06;9999.12.31;88;0;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0;6000 Kecskemét, Korona utca 2.;46,907683;19,688436;Megfelelő
23443486;MVM Mobiliti Kft.;2040;23278;Budaörs;Sport utca 2-4. ;47,453964;18,943147;50;2;2022.09.23;2025.07.21;0;0;50;50;0;0;0;1;1;0;0;0;0;0;2;0;0;2040 Budaörs, Sport utca 2-4.;47,453964;18,943147;Megfelelő
23443486;MVM Mobiliti Kft.;1117;13578;Budapest;Október huszonharmadika u. 8-10.;47,474068;19,048715;44;3;2021.10.04;9999.12.31;22;0;25;25;0;1;0;1;1;0;0;1;0;2;0;0;0;1117 Budapest, Október huszonharmadika u. 8-10.;47,474068;19,048715;Megfelelő
23443486;MVM Mobiliti Kft.;1044;13578;Budapest;Király  utca 9 ;47,562233;19,092404;44;2;2025.10.18;9999.12.30;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1044 Budapest, Király  utca 9;47,562233;19,092404;Megfelelő
23443486;MVM Mobiliti Kft.;1103;13578;Budapest;Gyömrői út 104. - Bosch 1 P1;47,466109;19,151182;22;1;2023.10.16;9999.12.30;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1103 Budapest, Gyömrői út 104. - Bosch 1 P1;47,466109;19,151182;Megfelelő
23443486;MVM Mobiliti Kft.;1039;13578;Budapest;Madzsar József utca ;47,59892;19,056898;50;3;2025.10.18;9999.12.30;22;0;50;50;0;1;0;1;1;0;0;1;0;0;2;0;0;1039 Budapest, Madzsar József utca;47,59892;19,056898;Megfelelő
23443486;MVM Mobiliti Kft.;2330;9584;Dunaharaszti;Némedi út 69.;47,344605;19,118013;44;2;2021.09.15;9999.12.31;44;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2330 Dunaharaszti, Némedi út 69.;47,344605;19,118013;Megfelelő
